title,link,summary_raw,published_time,image_url,source,summary_cleaned,summary_not_stop_word,topic_cluster
Đại học Y khoa Phạm Ngọc Thạch lần đầu xét tuyển môn Tiếng Anh,https://vnexpress.net/dai-hoc-y-khoa-pham-ngoc-thach-lan-dau-xet-tuyen-mon-tieng-anh-4898839.html,"<a href=""https://vnexpress.net/dai-hoc-y-khoa-pham-ngoc-thach-lan-dau-xet-tuyen-mon-tieng-anh-4898839.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/494074270-679857644795176-4032-4472-1320-1749885960.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=66Q9fVSTamdsA7ovXidkDw"" /></a>Trường Đại học Y khoa Phạm Ngọc Thạch lần đầu sử dụng tổ hợp có môn Tiếng Anh, gồm A01 và B08 để xét tuyển, nhưng không quy đổi điểm từ IELTS.",2025-06-14T15:41:55+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/494074270-679857644795176-4032-4472-1320-1749885960.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=66Q9fVSTamdsA7ovXidkDw,Vnexpress,trường đại học y khoa phạm ngọc thạch lần đầu sử dụng tổ hợp có môn tiếng anh gôm a01 va b08 để xét tuyển nhưng không quy đôi điêm tư ielts,trường đại_học y_khoa phạm ngọc_thạch đầu sử_dụng tổ_hợp môn tiếng gôm a01 va b08 xét tuyển quy đôi điêm tư ielts,3
HLV tuyển Trung Quốc sắp mất việc,https://vnexpress.net/hlv-tuyen-trung-quoc-sap-mat-viec-4898863.html,"<a href=""https://vnexpress.net/hlv-tuyen-trung-quoc-sap-mat-viec-4898863.html""><img src=""https://i1-thethao.vnecdn.net/2025/06/14/branko-ivankovic-trung-quoc-nh-6510-1422-1749889147.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=oPtyNiMeLyseG_w24jC4Dg"" /></a>LĐBĐ Trung Quốc (CFA) sắp kích hoạt điều khoản thôi hợp đồng với HLV Branko Ivankovic sau khi ông không thể giúp đội tuyển Trung Quốc vượt qua vòng loại ba World Cup 2026 – khu vực châu Á.",2025-06-14T15:40:57+07:00,https://i1-thethao.vnecdn.net/2025/06/14/branko-ivankovic-trung-quoc-nh-6510-1422-1749889147.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=oPtyNiMeLyseG_w24jC4Dg,Vnexpress,lđbđ trung quốc cfa sắp kích hoạt điều khoản thôi hợp đồng với hlv branko ivankovic sau khi ông không thể giúp đội tuyển trung quốc vượt qua vòng loại ba world cup 2026  khu vực châu á,lđbđ trung quốc cfa kích_hoạt điều_khoản hợp_đồng hlv branko ivankovic không_thể giúp đội_tuyển trung quốc vượt vòng_loại ba world_cup 2026 khu_vực châu,6
Saigon Square tiếp tục bị phát hiện bày bán sản phẩm giả,https://vnexpress.net/saigon-square-tiep-tuc-bi-phat-hien-bay-ban-san-pham-gia-4898865.html,"<a href=""https://vnexpress.net/saigon-square-tiep-tuc-bi-phat-hien-bay-ban-san-pham-gia-4898865.html""><img src=""https://i1-kinhdoanh.vnecdn.net/2025/06/14/hang-1749889227-1749889334-174-8712-6535-1749889377.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=iaAzo53tT3Ol6r4ySeYx4w"" /></a>Hai hộ kinh doanh tại Saigon Square vừa bị xử phạt vì bán ví, túi xách và áo thun giả mạo các thương hiệu nổi tiếng.",2025-06-14T15:32:00+07:00,https://i1-kinhdoanh.vnecdn.net/2025/06/14/hang-1749889227-1749889334-174-8712-6535-1749889377.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=iaAzo53tT3Ol6r4ySeYx4w,Vnexpress,hai hộ kinh doanh tại saigon square vừa bị xử phạt vì bán ví túi xách và áo thun giả mạo các thương hiệu nổi tiếng,hai hộ kinh_doanh saigon square xử_phạt bán ví túi_xách áo thun giả_mạo thương_hiệu nổi_tiếng,1
TVB quay bản mới 'Tiếu ngạo giang hồ',https://vnexpress.net/tvb-quay-ban-moi-tieu-ngao-giang-ho-4898858.html,"<a href=""https://vnexpress.net/tvb-quay-ban-moi-tieu-ngao-giang-ho-4898858.html""><img src=""https://i1-giaitri.vnecdn.net/2025/06/14/luu-1749888801-1749888833-4083-1749889264.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=SFuFZVF__YzgjeCOpIcjnA"" /></a>Đài TVB (Hong Kong) cho biết áp dụng công nghệ hiện đại làm phim truyền hình ""Tiếu ngạo giang hồ"".",2025-06-14T15:31:51+07:00,https://i1-giaitri.vnecdn.net/2025/06/14/luu-1749888801-1749888833-4083-1749889264.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=SFuFZVF__YzgjeCOpIcjnA,Vnexpress,đài tvb hong kong cho biết áp dụng công nghệ hiện đại làm phim truyền hình tiếu ngạo giang hồ,đài tvb hong kong áp_dụng công_nghệ hiện_đại phim truyền_hình tiếu ngạo giang_hồ,11
Mascherano: 'Ảnh hưởng của Messi vượt qua thể thao',https://vnexpress.net/mascherano-anh-huong-cua-messi-vuot-qua-the-thao-4898783.html,"<a href=""https://vnexpress.net/mascherano-anh-huong-cua-messi-vuot-qua-the-thao-4898783.html""><img src=""https://i1-thethao.vnecdn.net/2025/06/14/messiPNG-1749872896-9402-1749874182.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=2IsOiJ_rWvGb0riyBhaZew"" /></a>HLV Javier Mascherano ca ngợi tầm ảnh hưởng của tiền đạo Lionel Messi với Inter Miami cũng như thế giới bóng đá, trước trận mở màn FIFA Club World Cup 2025 với Al Ahly.",2025-06-14T15:31:30+07:00,https://i1-thethao.vnecdn.net/2025/06/14/messiPNG-1749872896-9402-1749874182.png?w=1200&h=0&q=100&dpr=1&fit=crop&s=2IsOiJ_rWvGb0riyBhaZew,Vnexpress,hlv javier mascherano ca ngợi tầm ảnh hưởng của tiền đạo lionel messi với inter miami cũng như thế giới bóng đá trước trận mở màn fifa club world cup 2025 với al ahly,hlv javier mascherano ca_ngợi tầm ảnh_hưởng tiền_đạo lionel messi inter miami thế_giới bóng_đá trận mở_màn fifa club world_cup 2025 al ahly,6
Tôn Ngộ Không 'bỏ quên' Đường Tăng vì bận nhảy múa,https://vnexpress.net/ton-ngo-khong-bo-quen-duong-tang-vi-ban-nhay-mua-4898621.html,"<a href=""https://vnexpress.net/ton-ngo-khong-bo-quen-duong-tang-vi-ban-nhay-mua-4898621.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/13/ezgif7cfca459232a12-1749818098-6498-1749818141.gif?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=-UxzuzOXAYiiq_wfDpFPFQ&amp;t=image"" /></a>Do bận biểu diễn kiếm tiền nên Tôn Ngộ Không dường như đã quên mất nhiệm vụ chính của mình.",2025-06-14T15:30:00+07:00,https://i1-vnexpress.vnecdn.net/2025/06/13/ezgif7cfca459232a12-1749818098-6498-1749818141.gif?w=1200&h=0&q=100&dpr=1&fit=crop&s=-UxzuzOXAYiiq_wfDpFPFQ&t=image,Vnexpress,do bận biểu diễn kiếm tiền nên tôn ngộ không dường như đã quên mất nhiệm vụ chính của mình,bận biểu_diễn kiếm tiền tôn ngộ dường_như quên mất nhiệm_vụ,11
The Rock chống chọi bệnh tật nhiều năm,https://vnexpress.net/the-rock-chong-choi-benh-tat-nhieu-nam-4898755.html,"<a href=""https://vnexpress.net/the-rock-chong-choi-benh-tat-nhieu-nam-4898755.html""><img src=""https://i1-giaitri.vnecdn.net/2025/06/14/therocktrenthemarkhymanshow-17-4065-7963-1749880828.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=GkVqD2iwLrKdjnnqYPK-PQ"" /></a>Tài tử The Rock cho biết nhiều năm qua mắc các vấn đề về đường ruột không rõ nguyên nhân, từng lo lắng bệnh tật ảnh hưởng công việc.",2025-06-14T15:29:37+07:00,https://i1-giaitri.vnecdn.net/2025/06/14/therocktrenthemarkhymanshow-17-4065-7963-1749880828.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=GkVqD2iwLrKdjnnqYPK-PQ,Vnexpress,tài tử the rock cho biết nhiều năm qua mắc các vấn đề về đường ruột không rõ nguyên nhân từng lo lắng bệnh tật ảnh hưởng công việc,tài_tử the rock mắc vấn_đề đường ruột rõ nguyên_nhân lo_lắng bệnh_tật ảnh_hưởng công_việc,11
"Mẹo chiên nem vàng, giòn không sạm đen",https://vnexpress.net/meo-chien-nem-vang-gion-khong-sam-den-4898763.html,"<a href=""https://vnexpress.net/meo-chien-nem-vang-gion-khong-sam-den-4898763.html""><img src=""https://i1-giadinh.vnecdn.net/2025/06/14/nem-ra-n-2-vnexpress-174987188-2780-5089-1749871940.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=fcIAWXtDel0x1EqYOyALEw"" /></a>Chiên nem (chả giò) tưởng đơn giản nhưng không ít người gặp tình trạng hai đầu bị sạm đen, mất mỹ quan. Một số mẹo giúp nem rán vàng đều, giòn tan hấp dẫn.",2025-06-14T15:29:00+07:00,https://i1-giadinh.vnecdn.net/2025/06/14/nem-ra-n-2-vnexpress-174987188-2780-5089-1749871940.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=fcIAWXtDel0x1EqYOyALEw,Vnexpress,chiên nem chả giò tưởng đơn giản nhưng không ít người gặp tình trạng hai đầu bị sạm đen mất mỹ quan một số mẹo giúp nem rán vàng đều giòn tan hấp dẫn,chiên nem chả_giò tưởng đơn_giản ít gặp tình_trạng hai đầu sạm đen mất mỹ_quan một_số mẹo giúp nem_rán vàng giòn_tan hấp_dẫn,10
"Bé 2,5 tuổi đột quỵ do đột biến gene",https://vnexpress.net/be-2-5-tuoi-dot-quy-do-dot-bien-gene-4898812.html,"<a href=""https://vnexpress.net/be-2-5-tuoi-dot-quy-do-dot-bien-gene-4898812.html""><img src=""https://i1-suckhoe.vnecdn.net/2025/06/14/quyn3742-1749881236-1749881254-7191-5995-1749881487.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=g8I8uuUHeEFL0nKt1EYBqQ"" /></a>Bé trai 2,5 tuổi nôn ói, yếu nửa người rồi diễn tiến hôn mê, bác sĩ phát hiện cục máu đông trong mạch máu não - nguyên nhân gây đột quỵ ở trẻ.",2025-06-14T15:09:38+07:00,https://i1-suckhoe.vnecdn.net/2025/06/14/quyn3742-1749881236-1749881254-7191-5995-1749881487.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=g8I8uuUHeEFL0nKt1EYBqQ,Vnexpress,bé trai 25 tuổi nôn ói yếu nửa người rồi diễn tiến hôn mê bác sĩ phát hiện cục máu đông trong mạch máu não  nguyên nhân gây đột quỵ ở trẻ,bé trai 25 tuổi nôn ói yếu nửa diễn tiến hôn_mê bác_sĩ phát_hiện cục máu đông mạch_máu não nguyên_nhân gây đột_quỵ trẻ,7
Khó xử vì anh trai liên tục hỏi mượn tiền,https://vnexpress.net/kho-xu-vi-anh-trai-lien-tuc-hoi-muon-tien-4898813.html,"<a href=""https://vnexpress.net/kho-xu-vi-anh-trai-lien-tuc-hoi-muon-tien-4898813.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/image8-1749881108-3032-1749881156.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=dYHuc6j4LpyxqTFtb4_4NA"" /></a>Tôi đã tỏ thái độ không liên can nhưng vốn không giỏi ăn nói nên anh trai cứ tìm cách thuyết phục đủ mọi lời lẽ.",2025-06-14T15:00:00+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/image8-1749881108-3032-1749881156.png?w=1200&h=0&q=100&dpr=1&fit=crop&s=dYHuc6j4LpyxqTFtb4_4NA,Vnexpress,tôi đã tỏ thái độ không liên can nhưng vốn không giỏi ăn nói nên anh trai cứ tìm cách thuyết phục đủ mọi lời lẽ,tỏ thái_độ liên_can vốn giỏi ăn_nói anh_trai tìm cách thuyết_phục đủ mọi lời_lẽ,7
Tìm người đồng hành để cuộc sống thêm nhiều màu sắc,https://vnexpress.net/tim-nguoi-dong-hanh-de-cuoc-song-them-nhieu-mau-sac-4897988.html,"Mong rằng anh cũng là người vui vẻ, chân thành, công việc ổn định, thích tận hưởng cuộc sống để có thể đồng hành cùng nhau.",2025-06-14T15:00:00+07:00,,Vnexpress,mong rằng anh cũng là người vui vẻ chân thành công việc ổn định thích tận hưởng cuộc sống để có thể đồng hành cùng nhau,mong vui_vẻ chân_thành_công_việc ổn_định thích tận_hưởng cuộc_sống có_thể đồng_hành,7
Hàng nghìn runner VM Quy Nhơn trải nghiệm các dòng xe máy Yamaha,https://vnexpress.net/hang-nghin-runner-vm-quy-nhon-trai-nghiem-cac-dong-xe-may-yamaha-4898845.html,"<a href=""https://vnexpress.net/hang-nghin-runner-vm-quy-nhon-trai-nghiem-cac-dong-xe-may-yamaha-4898845.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/DD202710-1749884358.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=3HDQXkSnclvCipgeO_koew"" /></a>Runner đổ về gian hàng Yamaha tham gia minigame, check-in nhận quà, lái thử nhiều dòng xe như PG-1, Janus, Grande, Neo’s, XMax trong ngày đầu phát Bib VM Quy Nhơn, 13/6.",2025-06-14T15:00:00+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/DD202710-1749884358.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=3HDQXkSnclvCipgeO_koew,Vnexpress,runner đổ về gian hàng yamaha tham gia minigame checkin nhận quà lái thử nhiều dòng xe như pg1 janus grande neos xmax trong ngày đầu phát bib vm quy nhơn 136,runner đổ gian_hàng yamaha tham_gia minigame checkin quà lái thử dòng xe pg1 janus grande neos xmax đầu phát bib vm quy nhơn 136,5
Xiaomi mở rộng hệ thống bảo hành tại Việt Nam,https://vnexpress.net/xiaomi-mo-rong-he-thong-bao-hanh-tai-viet-nam-4898833.html,"<a href=""https://vnexpress.net/xiaomi-mo-rong-he-thong-bao-hanh-tai-viet-nam-4898833.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/Image-ExtractWord-0-Out-1895-1749884304.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=u_bxF5zmxjeRwtQXbx2niA"" /></a>Xiaomi đưa vào vận hành 91 trung tâm bảo hành toàn quốc, nhằm tăng cường dịch vụ hậu mãi, nâng năng lực cạnh tranh.",2025-06-14T15:00:00+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/Image-ExtractWord-0-Out-1895-1749884304.png?w=1200&h=0&q=100&dpr=1&fit=crop&s=u_bxF5zmxjeRwtQXbx2niA,Vnexpress,xiaomi đưa vào vận hành 91 trung tâm bảo hành toàn quốc nhằm tăng cường dịch vụ hậu mãi nâng năng lực cạnh tranh,xiaomi đưa vận_hành 91 trung_tâm bảo_hành toàn_quốc nhằm tăng_cường dịch_vụ hậu_mãi nâng năng_lực cạnh_tranh,1
Lê Văn Công truyền cảm hứng vượt lên chính mình tại VM Quy Nhơn,https://vnexpress.net/le-van-cong-truyen-cam-hung-vuot-len-chinh-minh-tai-vm-quy-nhon-4898796.html,"<a href=""https://vnexpress.net/le-van-cong-truyen-cam-hung-vuot-len-chinh-minh-tai-vm-quy-nhon-4898796.html""><img src=""https://i1-thethao.vnecdn.net/2025/06/14/z67034363279571e2ff70474689df8-7797-7982-1749884834.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=tPOF7FSSDh1r81Vb1iLohw"" /></a>Nhà vô địch cử tạ Paralympic Lê Văn Công chia sẻ cảm xúc khi gặp gỡ runner và truyền cảm hứng tại khu expo giải VnExpress Marathon Quy Nhơn 2025.",2025-06-14T15:00:00+07:00,https://i1-thethao.vnecdn.net/2025/06/14/z67034363279571e2ff70474689df8-7797-7982-1749884834.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=tPOF7FSSDh1r81Vb1iLohw,Vnexpress,nhà vô địch cử tạ paralympic lê văn công chia sẻ cảm xúc khi gặp gỡ runner và truyền cảm hứng tại khu expo giải vnexpress marathon quy nhơn 2025,vô_địch cử tạ paralympic lê văn_công chia_sẻ cảm_xúc gặp_gỡ runner truyền_cảm_hứng khu expo giải vnexpress marathon quy nhơn 2025,6
Những thực phẩm nên ăn hàng ngày để giải độc phổi,https://vnexpress.net/nhung-thuc-pham-nen-an-hang-ngay-de-giai-doc-phoi-4898780.html,"<a href=""https://vnexpress.net/nhung-thuc-pham-nen-an-hang-ngay-de-giai-doc-phoi-4898780.html""><img src=""https://i1-suckhoe.vnecdn.net/2025/06/14/a-nh-chu-p-ma-n-hi-nh-2025-06-2084-9680-1749875432.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=bGsuE-N3Dsj_GeI8ZeUMkw"" /></a>Ăn rau xanh, táo, các loại hạt, tỏi và gừng có thể làm sạch phổi, hỗ trợ hệ hô hấp, tăng cường khả năng miễn dịch.",2025-06-14T15:00:00+07:00,https://i1-suckhoe.vnecdn.net/2025/06/14/a-nh-chu-p-ma-n-hi-nh-2025-06-2084-9680-1749875432.png?w=1200&h=0&q=100&dpr=1&fit=crop&s=bGsuE-N3Dsj_GeI8ZeUMkw,Vnexpress,ăn rau xanh táo các loại hạt tỏi và gừng có thể làm sạch phổi hỗ trợ hệ hô hấp tăng cường khả năng miễn dịch,ăn rau xanh táo loại hạt tỏi gừng có_thể phổi hỗ_trợ hệ hô_hấp tăng_cường khả_năng miễn_dịch,11
Anh khởi công nhà kho hậu cần sạc điện 100%,https://vnexpress.net/anh-khoi-cong-nha-kho-hau-can-sac-dien-100-4896478.html,"<a href=""https://vnexpress.net/anh-khoi-cong-nha-kho-hau-can-sac-dien-100-4896478.html""><img src=""https://i1-kinhdoanh.vnecdn.net/2025/06/09/cr-2-april-2024-day-1-768x431-4757-8275-1749453984.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=1CJnbKmB7GopwZnqYJ4ywQ"" /></a>Dự án CR2 tại Croydon đánh dấu bước tiến mới trong hậu cần xanh tại London với hệ thống năng lượng mặt trời và cơ sở sạc điện cho toàn bộ đội xe.",2025-06-14T15:00:00+07:00,https://i1-kinhdoanh.vnecdn.net/2025/06/09/cr-2-april-2024-day-1-768x431-4757-8275-1749453984.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=1CJnbKmB7GopwZnqYJ4ywQ,Vnexpress,dự án cr2 tại croydon đánh dấu bước tiến mới trong hậu cần xanh tại london với hệ thống năng lượng mặt trời và cơ sở sạc điện cho toàn bộ đội xe,dự_án cr2 croydon đánh_dấu bước_tiến hậu_cần xanh london hệ_thống năng_lượng mặt_trời cơ_sở sạc điện toàn_bộ_đội xe,10
Sửa vạch chuyển làn gây tranh cãi trên cao tốc Vĩnh Hảo - Phan Thiết,https://vnexpress.net/sua-vach-chuyen-lan-gay-tranh-cai-tren-cao-toc-vinh-hao-phan-thiet-4898834.html,"<a href=""https://vnexpress.net/sua-vach-chuyen-lan-gay-tranh-cai-tren-cao-toc-vinh-hao-phan-thiet-4898834.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/Liraqucl28caotcVnhHoPhanThitJP-1581-9319-1749886401.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=FoPn1FHgZ36GftXYUizEpQ"" /></a>Vạch kẻ chuyển làn tại nút giao Ma Lâm trên cao tốc Vĩnh Hảo – Phan Thiết sẽ được điều chỉnh nhằm khắc phục bất cập khiến nhiều tài xế bị phạt.",2025-06-14T14:55:07+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/Liraqucl28caotcVnhHoPhanThitJP-1581-9319-1749886401.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=FoPn1FHgZ36GftXYUizEpQ,Vnexpress,vạch kẻ chuyển làn tại nút giao ma lâm trên cao tốc vĩnh hảo  phan thiết sẽ được điều chỉnh nhằm khắc phục bất cập khiến nhiều tài xế bị phạt,vạch kẻ chuyển làn nút giao ma_lâm cao_tốc vĩnh hảo phan_thiết điều_chỉnh nhằm khắc_phục bất_cập khiến tài_xế phạt,4
Dịch vụ 'trai đẹp' dùng xe sang đưa phụ nữ đi hóng gió,https://vnexpress.net/dich-vu-trai-dep-dung-xe-sang-dua-phu-nu-di-hong-gio-4898725.html,"<a href=""https://vnexpress.net/dich-vu-trai-dep-dung-xe-sang-dua-phu-nu-di-hong-gio-4898725.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/cats-1749870998-7577-1749871148.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=4l1dMkOkTdhKJBttamGrfQ"" /></a>Nhiều phụ nữ ở Thượng Hải, Hàng Châu lựa chọn dịch vụ thuê một nam thanh niên đẹp trai lái xe sang đưa đi hóng gió sau giờ làm việc, với giá 14 USD một chuyến.",2025-06-14T14:43:36+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/cats-1749870998-7577-1749871148.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=4l1dMkOkTdhKJBttamGrfQ,Vnexpress,nhiều phụ nữ ở thượng hải hàng châu lựa chọn dịch vụ thuê một nam thanh niên đẹp trai lái xe sang đưa đi hóng gió sau giờ làm việc với giá 14 usd một chuyến,phụ_nữ thượng hải hàng châu lựa_chọn dịch_vụ thuê nam thanh_niên đẹp_trai lái_xe sang đưa hóng gió giờ làm_việc giá 14 usd chuyến,10
Cách American Study giúp hàng nghìn học sinh trúng tuyển đại học Mỹ,https://vnexpress.net/cach-american-study-giup-hang-nghin-hoc-sinh-trung-tuyen-dai-hoc-my-4898596.html,"<a href=""https://vnexpress.net/cach-american-study-giup-hang-nghin-hoc-sinh-trung-tuyen-dai-hoc-my-4898596.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/image001-1749885936-1749885978-1842-4129-1749886134.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=DjK-CSzvnzg4G59FRLQP9g"" /></a>Mỗi năm, American Study hỗ trợ hàng nghìn học sinh Việt chinh phục nhiều trường đại học top đầu Mỹ nhờ chiến lược hồ sơ cá nhân hóa và định hướng rõ ràng.",2025-06-14T14:40:00+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/image001-1749885936-1749885978-1842-4129-1749886134.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=DjK-CSzvnzg4G59FRLQP9g,Vnexpress,mỗi năm american study hỗ trợ hàng nghìn học sinh việt chinh phục nhiều trường đại học top đầu mỹ nhờ chiến lược hồ sơ cá nhân hóa và định hướng rõ ràng,american study hỗ_trợ hàng nghìn học_sinh việt chinh_phục trường đại_học top đầu mỹ nhờ chiến_lược hồ_sơ cá_nhân_hóa định_hướng rõ_ràng,3
Số người chết trong vụ rơi máy bay Ấn Độ tăng lên 279,https://vnexpress.net/so-nguoi-chet-trong-vu-roi-may-bay-an-do-tang-len-279-4898840.html,"<a href=""https://vnexpress.net/so-nguoi-chet-trong-vu-roi-may-bay-an-do-tang-len-279-4898840.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/14/afp-20250613-62al7wn-v1-highre-8384-4611-1749885378.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=z3ug1hAwlkQZLLiouA13Yw"" /></a>Số người chết trong vụ rơi máy bay Air India ở thành phố Ahmedabad đã tăng lên 279, gồm 241 người trên phi cơ và 38 người dưới mặt đất.",2025-06-14T14:36:57+07:00,https://i1-vnexpress.vnecdn.net/2025/06/14/afp-20250613-62al7wn-v1-highre-8384-4611-1749885378.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=z3ug1hAwlkQZLLiouA13Yw,Vnexpress,số người chết trong vụ rơi máy bay air india ở thành phố ahmedabad đã tăng lên 279 gồm 241 người trên phi cơ và 38 người dưới mặt đất,chết vụ rơi máy_bay air india thành_phố ahmedabad tăng 279 gồm 241 phi_cơ 38 mặt_đất,7
"Ôtô, xe máy điện tại AutoExpo 2025 tại Hà Nội",https://vnexpress.net/oto-xe-may-dien-tai-autoexpo-2025-tai-ha-noi-4898026.html,"<a href=""https://vnexpress.net/oto-xe-may-dien-tai-autoexpo-2025-tai-ha-noi-4898026.html""><img src=""https://i1-vnexpress.vnecdn.net/2025/06/12/AutoExpo2025VnE095710JPG-17497-7628-2268-1749745734.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=zS7gCPKGL4n_Xii2AT_P9g"" /></a>Triển lãm quốc tế lần thứ 18 về phương tiện giao thông, vận tải và công nghiệp hỗ trợ với hơn 200 gian hàng diễn ra từ 12-14/6.",2025-06-14T14:03:54+07:00,https://i1-vnexpress.vnecdn.net/2025/06/12/AutoExpo2025VnE095710JPG-17497-7628-2268-1749745734.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=zS7gCPKGL4n_Xii2AT_P9g,Vnexpress,triển lãm quốc tế lần thứ 18 về phương tiện giao thông vận tải và công nghiệp hỗ trợ với hơn 200 gian hàng diễn ra từ 12146,triển_lãm quốc_tế thứ 18 phương_tiện giao_thông vận_tải công_nghiệp hỗ_trợ 200 gian_hàng diễn 12146,5
